rooms,area_sqm,build_year,resale_price
3,69,2011,290000
3,67,2015,323000
3,67,2015,321000
3,73,1989,270000
4,100,1999,327000
4,104,1992,330000
4,103,1990,323000
4,104,1992,315000
4,106,1992,345000
4,110,1992,360000
4,104,2000,308000
4,104,1992,370000
4,103,2000,335000
4,93,2016,425000
4,100,1999,335000
4,93,2016,435000
4,93,2016,380000
4,92,2013,405000
4,93,2016,425000
4,93,2016,438000
4,93,2016,428000
4,93,2016,440000
4,101,1999,325000
4,93,2016,415000
4,93,2016,418000
4,93,2016,395000
4,93,2016,438888
4,93,2016,400000
4,104,1999,330000
4,105,1999,350000
4,110,1999,328000
4,103,1999,365588
4,104,1999,360000
4,104,1999,320000
4,107,1999,330000
4,103,1990,370000
4,104,1990,380000
4,114,1990,360000
4,106,1990,355000
4,90,2002,332000
4,113,1998,395000
4,113,1998,458000
4,108,1995,340000
4,107,1995,340000
4,114,1995,355000
4,114,1995,362000
4,109,1995,338000
4,108,1996,350000
4,108,1996,368000
4,108,1996,360000
4,108,1996,358000
4,100,1997,370000
4,100,1997,410000
4,108,1996,340000
4,100,1998,458000
4,100,1998,370000
4,107,1984,322000
4,103,1988,338000
4,103,1989,300000
4,104,1989,320000
4,103,1989,340000
5,123,1993,430000
5,120,1999,430000
5,120,1999,400000
5,132,1992,455000
5,125,1993,425000
5,116,1999,365000
5,113,2016,500000
5,113,2016,487000
5,113,2016,490000
5,116,1999,380000
5,113,2016,512000
5,113,2016,500000
5,113,2016,502000
5,110,2003,400000
5,110,2002,380000
5,124,2000,380000
5,110,2002,355000
5,110,2002,350000
5,110,2002,340000
5,110,2002,363000
5,126,1999,365000
5,122,1989,428000
5,110,2003,410000
5,110,2002,350000
5,110,2002,385000
5,110,2003,390000
5,124,1993,503880
5,128,1995,460000
5,132,1996,535000
5,129,1994,465000
5,124,1994,395000
5,119,1995,430000
5,127,1995,450000
5,129,1995,398000
5,121,1996,410000
5,132,1996,425000
5,121,1997,518888
5,131,1989,450000
2,49,2013,315000
3,73,2013,535000
3,67,1978,328000
3,67,1978,318000
3,67,1978,250000
3,67,1978,328888
3,67,1979,288000
3,67,1978,313000
3,82,1978,375000
3,67,1978,330000
3,67,1979,318888
3,82,1978,300000
3,67,1978,320000
3,67,1980,288000
3,68,1981,282888
3,67,1979,310000
3,67,1980,270000
3,67,1979,290000
3,67,1979,285000
3,67,1979,313000
3,67,1979,300000
3,74,1983,270000
3,74,1983,265000
3,74,1983,268000
3,67,1979,260000
3,67,1979,250000
3,67,1980,260000
3,82,1984,293000
3,67,1980,250000
3,67,1978,222000
3,67,1978,270000
3,67,1978,237000
3,67,1978,225000
3,67,1978,245000
4,96,2013,715000
4,96,2013,735000
4,92,1978,485000
4,86,2002,670000
4,92,1979,385000
4,82,2014,760000
4,92,1980,388000
4,92,1979,480000
4,92,1979,395000
4,91,1981,475000
4,104,1984,525000
4,92,1979,438000
4,104,1983,448000
4,93,1984,350000
4,92,1980,390000
5,117,1978,590000
5,121,1979,580000
5,118,1981,488000
5,118,1981,585000
2,44,1971,190000
3,67,1978,300000
3,65,1975,270000
3,60,1967,188000
3,60,1967,200000
3,60,1967,210000
3,56,1969,190000
3,55,1969,205000
3,55,1969,180000
3,61,1969,220000
3,56,1969,203000
3,59,1967,220000
3,60,1969,205000
3,58,1972,211000
3,60,1971,215000
3,57,1971,210000
3,56,1969,225000
3,60,1969,222000
3,66,1982,265000
3,60,2007,490000
3,59,1977,226000
3,66,1982,243000
3,74,1984,340000
3,65,1976,296000
3,65,1976,308000
3,81,1981,405000
3,65,1976,300000
3,65,1977,321000
3,76,1977,330000
3,65,1981,270000
3,64,2000,310000
3,64,2000,305000
4,92,1985,420000
4,93,1981,505000
4,102,1998,710000
4,102,1984,705000
4,90,2007,690000
4,85,2006,715000
4,91,1977,420000
4,102,1984,550000
4,84,1986,370000
4,108,1983,579000
4,91,1982,480000
4,95,2011,660000
4,93,2011,690000
4,95,2011,665000
4,92,1976,480000
4,92,1976,425000
4,91,1980,416000
4,92,1980,375000
4,89,1975,416600
4,88,1975,375000
4,104,1986,400000
4,84,1985,386000
4,90,1985,370000
4,84,1985,382000
4,84,1985,358000
5,125,1979,581000
5,120,1998,790000
5,142,1984,735000
5,120,1982,653000
5,118,1976,630000
5,110,2005,842800
5,111,2005,860000
5,113,2000,850000
5,110,2000,700000
5,121,1997,600000
2,47,2012,222000
2,47,2012,235000
2,47,2012,228000
2,47,2015,238000
3,67,2012,284000
3,68,2015,350000
3,68,2015,325000
3,67,1982,250000
3,67,1981,280000
3,66,2014,330000
3,81,1981,280000
3,67,1981,255000
3,67,1985,280000
3,73,1978,275000
3,59,1975,219000
3,59,1975,220000
3,59,1975,222000
3,73,1978,280000
3,74,1988,290000
3,74,1987,285000
3,67,1983,270000
3,74,1987,280000
3,74,1987,296000
3,67,1983,280000
3,64,1988,275000
3,74,1987,295000
3,69,1987,246000
3,67,1984,258000
3,64,1986,268000
3,67,2014,470000
3,67,2015,365000
3,67,2014,443000
3,68,2015,377888
3,67,2016,382000
4,90,2003,345000
4,90,2003,345000
4,93,2015,410000
4,93,2015,455000
4,93,2015,480000
4,93,2015,470000
4,93,2015,425000
4,92,2015,400000
4,105,1989,430000
4,84,1986,345000
4,103,1986,420000
4,91,1984,350000
4,82,1975,312000
4,103,1987,375000
4,104,1985,413888
4,104,1983,405000
4,91,1993,335000
4,104,1983,385000
4,105,1989,380000
4,105,1989,428000
4,91,1986,316000
4,96,1985,311000
4,84,1987,312000
4,106,1992,375000
4,103,1989,440000
4,104,1989,400000
4,101,1998,343000
4,96,1984,320000
4,108,1985,350000
4,101,2000,460000
4,92,2016,476000
4,92,2016,516000
4,92,2016,483888
4,100,1997,368000
4,100,1997,382000
4,101,1997,352000
4,103,1992,355000
4,104,1989,330000
4,98,1997,370000
4,100,1999,360000
4,93,1997,370000
4,101,1998,362000
4,100,1998,428000
4,106,1985,352000
4,105,1985,345000
4,92,2015,430000
4,92,2014,675000
4,92,2014,580000
4,92,2016,545000
4,92,2016,480000
4,92,2016,498000
4,92,2016,492000
4,95,2016,588500
4,92,2016,450000
5,110,2003,430000
5,122,1997,555000
5,142,1984,700000
5,123,1997,520000
5,121,1985,530000
5,124,1992,530000
5,120,1985,472000
5,121,1987,550000
5,121,1987,503888
5,121,1989,470000
5,121,1999,436000
5,116,1999,538000
5,115,1999,458000
5,142,1984,865000
5,121,1984,420000
5,117,1997,500000
5,121,1990,420000
5,120,1999,468000
5,121,1999,428000
5,116,1999,460000
5,120,1998,470000
5,121,1998,472000
5,120,1998,530888
5,121,1998,430000
5,112,2014,830000
5,112,2014,840000
5,112,2014,762200
5,112,2014,745000
5,112,2015,580000
5,109,2014,788888
5,115,2016,640000
5,112,2016,590000
5,115,2016,710000
5,115,2016,715000
5,115,2016,766000
5,115,2016,740000
2,44,2014,220000
2,47,2013,225000
3,74,1983,290000
3,82,1981,290000
3,67,1983,276500
3,67,1982,265000
3,67,1983,270000
3,67,1983,275000
3,82,1983,320000
3,67,1984,258000
3,67,1982,255000
3,83,1982,290000
3,68,1983,250000
3,68,1983,260000
3,68,1983,233000
3,84,1983,292000
3,68,1983,258000
3,68,1983,275000
3,68,1985,260000
3,64,2014,335000
3,74,1984,275000
3,73,1979,255000
3,72,1979,215000
3,74,1982,220000
3,72,2013,325000
3,74,1977,255000
3,74,1977,244000
3,77,1977,223000
4,93,1982,320000
4,95,1982,405000
4,95,1982,405000
4,91,1982,360000
4,90,1982,375000
4,99,1993,350000
4,87,2013,470000
4,99,1981,320000
4,99,1981,280000
4,85,2003,360000
4,90,2003,380000
4,99,1981,315000
4,90,1998,371000
4,100,1999,540000
4,90,1998,365000
5,120,1981,445000
5,120,1982,540000
5,121,2000,580000
5,121,1983,440000
5,135,1984,440000
5,104,1979,318000
5,114,1979,300000
5,115,2003,465000
5,118,2013,625000
5,121,1999,563000
5,120,1998,610000
5,121,1998,650000
5,121,1999,610000
5,120,1998,625000
2,48,2008,230000
3,59,1975,210000
3,59,1978,220000
3,59,1978,210000
3,59,1975,215000
3,59,1978,220000
3,68,2014,300000
3,68,2014,310000
3,68,2014,311000
3,68,2014,326000
3,65,1976,225000
3,74,1977,220000
3,65,1977,243000
3,74,1977,247000
3,65,1977,233000
3,67,1971,215000
3,67,1971,200000
3,68,1970,205000
3,74,1984,275000
3,67,1985,251000
3,74,1985,285000
3,74,1985,260000
3,74,1986,280000
3,67,1985,235000
3,73,1984,268000
3,67,1982,280000
3,67,1983,270000
3,74,1984,311000
3,73,1989,275000
3,73,1988,266500
3,67,2014,452000
4,111,1995,370000
4,93,2014,410000
4,93,2015,440000
4,93,2014,440000
4,102,1997,388000
4,104,1985,290000
4,103,1984,322000
4,88,2001,320000
4,90,2001,320000
4,104,1990,340000
4,94,2000,400000
4,93,1984,320000
4,102,1984,360000
4,111,1985,308000
4,104,1984,315000
4,95,2000,535000
4,95,1983,350000
4,100,1998,332000
4,91,2002,406000
4,85,2002,365000
4,86,2002,388000
4,91,2001,423888
4,91,2001,432000
4,90,2000,341000
4,85,2000,380000
4,91,2002,362500
4,90,2000,410000
4,90,2001,372000
4,106,1991,350000
4,109,1995,350000
4,104,1990,340000
4,104,1991,332000
4,104,1990,320000
4,104,1990,300000
4,108,1996,330000
4,106,1996,335000
4,104,1990,310000
4,107,1996,318000
4,103,1989,315000
4,108,1988,300000
4,104,1988,309000
4,104,1988,315000
4,113,1989,338000
4,113,1989,338000
4,105,1989,322000
4,105,1989,310000
4,105,1989,325000
4,103,1989,320000
4,105,1989,342000
4,93,2008,335000
4,93,2006,420000
4,103,1989,333800
4,101,1997,365000
4,89,2012,460000
4,103,1997,400000
4,103,1997,370000
4,104,1997,355000
4,89,2014,625000
4,91,2014,628200
4,111,1990,355000
4,93,2015,400000
5,112,2015,480000
5,126,1995,425000
5,121,1976,388000
5,113,2015,591800
5,113,2015,610000
5,133,1985,393888
5,135,1985,438000
5,135,1985,470000
5,111,2002,370000
5,111,2001,396000
5,115,2000,488000
5,111,2000,470000
5,115,2000,430000
5,115,2000,512000
5,115,2000,420000
5,113,2003,395000
5,111,2002,420000
5,130,1985,441000
5,133,1984,375000
5,135,1985,400000
5,139,1985,480000
5,139,1985,518000
5,118,1982,420000
5,110,2001,440000
5,110,2000,458000
5,110,2002,465000
5,120,1998,480000
5,110,2002,458888
5,115,2001,472888
5,110,2008,429888
5,110,2001,505000
5,110,2008,360000
5,110,2008,410000
5,111,2008,440000
5,110,2002,413000
5,111,2001,440000
5,110,2000,445000
5,110,2000,420000
5,110,2002,400000
5,110,2001,400000
5,110,2001,420000
5,123,1995,370000
5,122,1992,378000
5,122,1990,373000
5,126,1996,405000
5,121,1990,400000
5,127,1993,350000
5,121,1990,357000
5,135,1996,358000
5,128,1996,390000
5,122,1989,345000
5,122,1988,385000
5,122,1988,392000
5,110,2008,492000
5,110,2008,470000
5,121,1997,500000
5,121,1997,450000
5,113,2015,520000
5,113,2015,550000
5,116,2001,400000
3,74,1979,365000
3,68,1972,309000
3,69,2012,468000
3,62,2004,480000
3,65,1974,268000
3,67,1976,365000
3,56,1971,205000
3,56,1971,195000
3,60,1969,250000
3,65,1974,280000
3,65,1974,268000
3,62,1984,307000
3,59,1973,210000
3,60,1978,327000
3,60,1978,318000
3,60,1978,308000
3,60,1986,292500
3,67,1984,330000
3,59,1976,250000
3,65,1975,330000
3,66,1974,265000
3,65,1974,250000
3,68,1972,308000
4,89,2012,733888
4,88,1974,453000
4,90,2004,680000
4,100,1998,555000
4,100,1998,620888
4,84,1987,400000
4,85,2004,415000
4,104,1989,498000
4,104,1987,525000
4,84,1987,460000
4,104,1987,448000
4,106,1996,525000
4,103,1986,541688
4,105,1983,535000
4,90,2006,580000
4,90,2006,728000
4,101,1999,545000
4,91,1974,350000
4,91,1974,340000
4,91,1974,350000
4,91,1974,320000
5,107,2011,875000
5,117,1974,578000
5,117,1974,550000
5,118,1981,555000
5,118,1981,562000
5,105,2004,666000
5,105,2004,650000
5,110,2006,875000
5,110,2006,870000
5,110,2006,875000
3,65,1975,411000
3,65,1975,280000
3,65,1975,360000
3,76,1975,485000
3,68,1976,375888
4,87,1976,540000
4,88,1975,465000
5,126,1975,760000
5,117,1977,910000
5,120,1975,700000
5,120,1975,650000
2,47,2015,250000
2,47,2015,265000
3,68,2015,372000
3,68,2015,385000
3,68,2015,385000
3,68,2015,398000
3,68,2015,382000
4,104,1995,400000
4,104,1995,412000
4,104,1992,388000
4,106,1989,410000
4,94,1989,390000
4,105,1989,430000
4,103,1990,395000
4,107,1989,407000
4,113,1990,450000
4,106,1990,390000
4,103,1989,405000
4,105,1989,415000
4,106,1989,410000
4,105,1995,395000
4,94,1989,365000
4,105,1989,390000
4,105,1993,370000
4,107,1994,408000
4,107,1993,380000
4,93,2015,535000
4,93,2015,525000
4,93,2015,530000
4,93,2015,535000
4,104,1993,428000
4,104,1993,350000
4,93,2015,535000
4,93,2015,485000
4,93,2015,520000
4,93,2015,508000
4,93,2015,483000
4,93,2015,542000
4,93,2015,510000
4,93,2015,528000
4,104,1993,390000
4,113,1995,505888
4,106,1996,410000
4,106,1996,358000
4,105,1996,430000
4,104,1996,395000
4,104,1996,420000
4,107,1996,420000
4,104,1996,375000
5,129,1996,508000
5,123,1995,460000
5,105,2015,790000
5,121,1995,480000
5,122,1992,465000
5,122,1989,435000
5,123,1989,485000
5,131,1990,515000
5,131,1989,510000
5,126,1989,440000
5,126,1989,480000
5,128,1993,463800
5,122,1993,455000
5,126,1993,460000
5,126,1993,435000
5,124,1993,452000
5,123,1992,490000
5,113,2015,630000
5,113,2015,620000
5,113,2015,599000
5,113,2015,535000
5,113,2015,650000
5,133,1993,512500
5,134,1993,545000
5,129,1993,515000
5,127,1996,470000
5,126,1996,480000
5,128,1996,500000
2,44,2015,250000
2,44,2015,250000
2,44,2015,255000
2,50,2012,245000
2,46,2014,250000
2,47,2014,243000
2,46,2014,262888
2,46,2014,250000
2,46,2014,240000
2,46,2014,253000
3,65,2015,320000
3,65,2015,356888
3,68,2016,350000
3,70,2012,315000
3,70,2012,320000
3,69,2014,338000
3,68,2016,380000
3,68,2016,375000
3,65,2016,358000
3,68,2016,370000
3,68,2016,380000
3,68,2016,320000
3,67,2014,352000
3,67,2014,357000
3,67,2016,350888
3,67,2016,399988
3,67,2016,395000
3,67,2015,380000
3,68,2016,370888
3,67,2015,350000
4,91,2003,345000
4,85,2004,375000
4,90,2015,445000
4,94,2003,374000
4,90,2015,450000
4,92,2012,440000
4,93,2016,480000
4,92,2012,475000
4,93,2012,425000
4,93,2010,500000
4,96,2014,455000
4,93,2010,415000
4,95,2014,430000
4,93,2012,438000
4,95,2014,408000
4,94,2014,410000
4,93,2016,510000
4,93,2013,480000
4,93,2016,534000
4,93,2016,455000
4,92,2005,383000
4,93,2016,527488
4,92,2009,415000
4,92,2009,408000
4,93,2016,455000
4,92,2014,402000
4,93,2014,436500
4,92,2014,428000
4,85,2003,360000
4,99,2013,558000
4,90,2003,363000
4,92,2014,422000
4,93,2016,492888
4,93,2013,505888
4,97,2013,525000
4,93,2016,448888
4,93,2013,490000
4,88,2003,368000
4,92,2014,452000
4,93,2011,450000
4,92,2014,413000
4,98,2013,550000
4,98,2013,510888
4,95,2013,490000
4,96,2013,532000
4,92,2012,423888
4,90,2007,418888
4,92,2016,515000
4,93,2015,405000
4,92,2016,520000
4,92,2016,528000
4,93,2014,505000
4,93,2015,395000
4,92,2016,480000
4,93,2014,502000
4,93,2015,435000
4,92,2014,545000
4,92,2016,470000
4,92,2016,500000
4,92,2014,410000
4,92,2016,555000
4,93,2015,415000
4,93,2016,465000
4,92,2015,511000
4,92,2015,497500
4,92,2015,510000
4,92,2015,465000
4,93,2016,478000
4,93,2016,499000
4,93,2016,440000
4,92,2015,435000
4,92,2015,505888
4,92,2015,484000
4,92,2015,508000
4,92,2015,475000
5,111,2003,378000
5,110,2004,380000
5,110,2004,468000
5,110,2004,380000
5,110,2003,388000
5,111,2003,390000
5,110,2004,400000
5,110,2004,395000
5,112,2003,390000
5,110,2003,389000
5,110,2003,399000
5,114,2004,467000
5,114,2004,495000
5,114,2004,502500
5,111,2003,500000
5,114,2004,490000
5,111,2003,430000
5,110,2005,410000
5,110,2005,415000
5,111,2005,462000
5,113,2016,563000
5,113,2016,650000
5,113,2016,630000
5,112,2003,410000
5,110,2003,440000
5,113,2016,608000
5,110,2003,410000
5,110,2003,420000
5,110,2003,400000
5,114,2013,680000
5,112,2014,542000
5,114,2013,608000
5,112,2013,660000
5,115,2013,550000
5,147,2012,860000
2,45,1977,220000
3,58,1967,221000
3,60,1967,280000
3,60,1969,242000
3,63,2015,518000
3,63,2015,572000
3,65,2016,650000
3,65,1976,282500
3,65,1975,300000
3,65,1975,292000
3,65,1975,288000
3,76,1976,363000
3,65,1977,290000
3,65,1976,265000
3,65,1976,298000
3,65,1975,420000
3,65,1974,360000
3,59,1975,345000
3,73,1975,418000
3,65,1975,296000
3,67,1970,320000
3,69,1970,288000
3,72,1970,345000
3,60,1970,250000
4,97,2016,870000
4,83,2016,860000
4,83,2016,726000
4,95,2016,860000
4,95,2016,870000
4,87,2016,890000
4,95,2016,870000
4,87,2016,845000
4,83,2016,828000
4,95,2016,868000
4,87,2013,810000
4,92,2013,665000
4,87,2013,756000
4,88,1975,455088
4,90,2006,700000
4,90,2006,755000
4,85,2006,740000
4,90,2006,648000
4,85,2000,660000
4,98,2011,812888
4,85,2006,665000
4,90,2006,710000
4,85,2008,735000
4,90,2008,805000
5,117,2015,1150000
5,124,2012,860000
5,125,1976,600000
5,110,2000,865000
5,130,1993,705000
5,110,2006,848000
5,110,2006,870000
2,46,2015,226000
2,46,2015,220000
3,68,2015,308000
3,68,2015,300000
4,102,2001,362000
4,95,2001,360000
4,91,2004,355000
4,90,2004,335000
4,90,2001,335000
4,87,2004,330000
4,94,2010,340000
4,87,2004,323000
4,93,2015,409000
4,93,2015,378000
4,100,1999,353000
4,95,2001,368000
4,95,2001,352000
4,100,1999,360000
4,95,2001,355000
4,92,2015,378888
4,86,2001,320000
4,92,2015,410000
4,92,2015,413000
4,90,2004,338000
5,111,2001,405000
5,111,2001,438000
5,110,2001,372000
5,110,2001,430000
5,110,2001,428088
5,110,2001,443000
5,110,2001,360000
5,110,2003,370000
5,110,2001,405000
5,110,2001,403000
5,110,2001,463000
5,110,2002,396000
5,110,2001,365000
5,110,2003,414000
5,110,2003,406000
5,114,2001,466188
5,116,1999,375000
5,116,1999,375000
5,115,1999,428000
5,120,1999,418000
5,123,1999,428000
5,110,2000,395000
5,110,2001,370000
5,110,2001,417000
2,44,2007,238000
2,47,2015,225000
2,47,2015,266000
3,67,2015,320000
3,67,2015,365000
3,67,2015,355000
3,68,2016,328000
3,67,2015,310000
3,68,2016,318000
3,67,2015,360000
3,68,2016,345000
3,68,2016,348000
3,68,2016,330000
3,68,2016,340000
3,68,2016,350000
3,67,2015,360000
3,68,2016,348000
3,67,2015,360000
3,67,2012,337000
3,67,2015,345000
3,67,2015,295000
3,67,2015,318000
3,67,2015,295000
3,67,2014,341000
4,92,2015,500000
4,92,2015,488888
4,95,2015,448888
4,92,2015,463000
4,90,2002,363000
4,90,2002,367000
4,92,2015,460000
4,92,2015,508000
4,92,2015,465000
4,92,2015,395000
4,92,2015,470000
4,92,2015,461888
4,92,2003,395000
4,92,2015,480000
4,92,2015,400000
4,92,2015,490000
4,93,2015,433000
4,92,2008,528000
4,92,2008,440000
4,90,2002,380000
4,90,2001,403500
4,90,2000,355000
4,90,2000,388000
4,95,2013,458000
4,95,2012,448000
4,90,2009,565000
4,90,2009,569000
4,90,2009,496888
4,90,2009,540000
4,90,2000,388000
4,85,2000,350000
4,94,2001,360000
4,93,2001,350000
4,102,1999,393000
4,102,1999,340000
4,92,2004,342000
4,92,2004,390000
4,93,2016,432000
4,93,2016,415000
4,93,2016,450000
4,93,2016,420000
4,93,2016,382000
4,93,2016,370000
4,93,2016,460000
4,92,2015,435000
4,93,2016,440000
4,93,2016,415000
4,93,2016,442000
4,93,2016,430000
4,92,2015,445000
4,92,2015,440000
4,93,2016,440000
4,93,2016,432000
4,93,2016,460000
4,93,2016,468000
4,90,2004,371000
4,91,2004,400000
4,92,2015,420000
4,95,2004,380000
4,96,2010,405000
4,92,2015,455000
4,95,2012,425000
4,94,2013,418800
4,94,2013,425000
4,92,2015,409000
4,95,2012,396000
4,94,2013,420000
4,93,2013,430000
4,91,2005,375000
4,93,2015,392000
4,90,2005,370000
4,93,2015,400000
4,93,2015,398888
4,93,2015,388000
4,90,2003,367500
4,91,2005,388000
4,91,2001,360000
4,95,2000,370000
4,95,2000,366000
4,93,1999,348000
4,102,1998,372500
4,93,2010,550000
4,90,2009,535000
4,92,2015,575000
4,92,2015,545000
4,90,2001,375000
4,90,2000,346000
4,94,2011,380000
4,93,2016,395000
4,93,2014,385000
4,93,2016,460000
4,93,2016,460000
5,112,2015,588888
5,111,2015,560000
5,110,2002,523000
5,112,2002,377000
5,112,2015,545000
5,112,2015,555000
5,112,2015,575000
5,111,2002,425000
5,110,2002,392000
5,110,2001,497000
5,110,2001,470000
5,110,2006,525000
5,110,2006,500000
5,110,2001,530000
5,110,2001,445000
5,110,2000,425000
5,116,2000,446000
5,110,2001,550000
5,113,2001,440000
5,114,2001,405000
5,113,2001,483000
5,112,2004,475000
5,112,2016,620000
5,113,2015,583000
5,112,2016,580000
5,113,2015,570000
5,113,2015,585000
5,113,2015,582000
5,113,2015,552000
5,113,2016,585000
5,113,2015,564000
5,112,2016,585000
5,113,2015,532000
5,113,2016,580000
5,113,2016,581052
5,113,2016,590000
5,110,2003,365000
5,116,1999,418000
5,110,2003,415000
5,115,1999,430000
5,115,2000,410000
5,115,2000,430000
5,120,1999,435000
5,110,2001,518000
5,110,2003,465000
5,113,2016,586000
5,113,2016,588000
5,113,2016,558000
5,111,2015,580000
3,60,1984,316000
3,72,1984,283000
3,67,1984,338000
3,64,1985,325000
3,64,1986,255000
4,103,1988,638000
4,93,1989,515000
4,95,1985,455000
4,95,1985,485000
4,105,1985,507000
4,84,1986,545000
4,103,1986,556000
4,84,1986,557000
4,91,1984,450000
4,92,1985,458000
4,105,1989,530000
4,103,1989,520000
4,113,1989,699000
4,91,1985,365000
4,93,1985,317000
4,103,1989,390000
4,101,1998,370000
4,103,1992,365000
4,100,1997,400000
4,100,1997,410000
4,104,1992,373688
4,104,1992,370000
5,121,1985,658000
5,121,1985,684000
5,121,1986,465000
5,122,1989,525000
5,120,1997,548000
5,122,1992,458000
2,46,2014,250000
2,45,2012,260000
3,69,2015,368000
3,69,2015,400000
3,69,2015,385000
3,73,1984,360000
3,82,1984,371000
3,74,1988,307000
3,67,2015,380000
3,67,2015,425000
3,62,2014,505000
3,62,2014,500000
3,62,2014,498888
3,79,1982,367000
3,74,1984,295000
3,78,1984,325000
3,74,1985,310000
3,82,1985,355000
3,75,1985,325000
3,74,1985,310000
3,75,1984,335000
3,68,1987,289000
3,75,1983,310000
3,75,1984,325000
3,75,1984,280000
3,73,1984,315888
3,73,1984,310000
3,74,1984,308000
3,74,1984,285000
3,68,1987,290000
3,73,1984,305000
3,69,1985,312000
3,60,1985,300000
3,60,1985,280000
3,64,1986,300000
3,74,1985,350000
3,64,1987,295000
3,67,2015,328000
3,68,2015,370000
3,67,2015,370000
3,67,2015,382000
3,74,1988,335000
3,74,1988,340000
3,73,1984,330000
3,73,1983,285000
4,104,1989,367000
4,104,1988,460000
4,88,1988,355000
4,104,1988,445000
4,104,1988,442800
4,84,1988,375000
4,93,2015,560000
4,105,1984,428000
4,104,1988,440000
4,108,1987,428000
4,92,2015,475000
4,104,1993,398000
4,110,1989,500000
4,93,2015,610000
4,93,2015,547888
4,93,2015,512000
4,93,2015,540000
4,93,2015,460000
4,93,2015,548000
4,93,2015,558000
4,93,2015,515000
4,84,2014,640000
4,84,2014,650000
4,84,2014,658000
4,84,2014,630000
4,104,1982,445000
4,108,1984,446000
4,105,1984,450000
4,105,1984,375000
4,91,1984,425000
4,133,1983,520000
4,102,1984,400000
4,104,1984,396000
4,105,1984,392000
4,91,1985,400000
4,104,1985,422500
4,112,1995,385000
4,107,1995,400000
4,102,1997,375000
4,89,1985,406888
4,84,1987,371000
4,84,1986,357000
4,88,1986,357000
4,105,1985,430000
4,86,1993,345000
4,106,1993,435000
4,108,1996,400000
4,99,1997,417000
4,100,1997,410000
4,103,1997,430000
4,104,1997,387000
4,105,1984,400000
4,104,1988,430000
4,104,1989,422800
4,104,1989,370000
4,84,1984,400000
4,104,1985,430000
4,105,1985,470000
4,105,1985,425000
4,84,1985,365000
4,104,1988,435000
4,104,1989,390000
4,105,1987,415000
4,104,1989,400000
4,84,1985,380000
4,104,1988,410000
4,104,1989,438000
4,105,1989,438000
4,104,1988,376888
4,103,1984,382000
4,103,1984,423000
5,111,2011,735000
5,122,1988,460000
5,122,1988,568000
5,124,1993,520000
5,113,2015,648000
5,109,2008,790000
5,113,2015,650000
5,108,2008,728000
5,108,2008,730000
5,113,2015,665000
5,113,2015,700000
5,132,1985,478000
5,133,1984,590000
5,121,1984,595000
5,133,1984,635000
5,121,1985,468000
5,133,1984,538000
5,133,1984,478000
5,121,1985,500000
5,121,1985,520000
5,123,1993,568000
5,123,1996,492888
5,126,1996,470000
5,127,1995,530000
5,122,1985,505000
5,122,1985,510000
5,122,1987,509000
5,124,1993,463000
5,125,1997,500000
5,120,1997,555000
5,119,1997,515000
5,125,1997,500000
5,120,1997,523000
5,127,1988,540000
5,131,1995,635000
5,137,1995,680000
5,122,1988,508000
5,122,1988,455000
5,121,1988,535000
5,133,1984,500000
3,66,1970,233000
3,65,1968,250000
3,65,1968,340000
3,65,1968,255000
3,65,1967,225000
3,65,1972,300000
3,65,1972,235000
3,64,1969,215000
3,68,1968,216000
3,68,1968,238000
3,68,1968,230000
3,63,1983,250000
3,58,1969,218000
3,68,1969,225000
3,66,1970,212000
3,67,1971,255000
3,67,1984,320000
3,67,1984,280000
3,67,1984,280000
3,74,1984,382000
3,74,1984,370000
3,74,1984,460000
3,67,1984,250000
3,67,1971,235000
3,65,1973,260000
3,65,1973,256000
3,65,1982,280000
3,57,1968,220000
4,113,1984,495000
4,104,1989,430000
4,100,1999,730000
4,104,1999,707000
4,91,2012,839000
4,91,2012,760000
4,91,2012,860000
4,86,2006,722800
4,91,2006,736000
4,92,2006,760000
4,91,2006,752000
4,86,2006,755000
4,106,1998,515000
4,82,1976,362888
4,101,1998,550000
4,82,1976,300000
4,82,1975,348000
4,93,1998,555000
4,93,1984,380000
4,104,1984,588000
4,103,1984,548000
4,103,1984,510000
4,92,2009,735000
4,91,2009,715000
4,91,2009,778000
4,81,1973,370000
5,120,1986,698000
5,117,2012,1038000
5,114,2012,992000
5,122,1997,855000
5,110,2006,900000
5,116,2001,660000
5,115,2001,805000
5,121,1996,776500
5,123,1993,665000
5,123,1993,682000
5,123,1993,668000
5,124,1993,608888
5,117,1976,475000
5,117,1976,515000
5,117,1975,510000
5,119,1976,528000
5,135,1984,750000
5,110,2009,923000
2,47,2015,230000
3,74,1982,218000
3,68,1981,217000
3,68,1981,215000
3,67,1977,205000
3,68,1981,225000
3,75,1984,222000
3,76,1976,245000
3,65,1976,199000
3,69,2013,320000
3,60,1985,218000
3,60,1985,228000
3,67,2015,300000
3,67,2015,290000
3,67,2015,315000
3,67,2015,285000
3,67,1985,254000
3,73,1990,285000
3,73,1985,278000
3,73,1993,250000
3,73,1993,262000
3,73,1993,280000
4,104,1982,310000
4,90,1974,252000
4,98,1978,260000
4,93,2013,370000
4,95,2013,410008.88
4,84,1989,320000
4,105,1996,395000
4,106,1996,355000
4,105,1996,390000
4,102,1998,320000
4,103,1997,335000
4,91,1998,325000
